,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_top_feature_num,linear_top_feature_num,test_var,test_std
YPL235W,0.5462421990289326,0.4852773643970747,0.46235459316222094,0.3411517472501884,0.4627819102236047,0.34622867271417146,0.028014434179423894,0.029837088103078706,0.03049423711804939,0.03375689573212908,0.030482116398855574,0.03362658296539207,8,8,0.001759919259244858,0.04195139162465124
YKL089W,0.8082480454546667,0.8203647774877725,0.7778542530006524,0.7341550351735291,0.801719249553202,0.6948909822048162,0.024387454862262434,0.023604365292198566,0.026249170292496276,0.02871513076879496,0.02479915344635052,0.030762675246693974,7,10,0.0031560675912638532,0.05617888919570992
YPL086C,0.7543500190153362,0.617459576384664,0.7529412619797633,0.4512104471038296,0.6314711699675654,0.2431300131845373,0.026188442533136815,0.03268059619736517,0.02626342810773977,0.03914301022299618,0.03207650467428883,0.0459686707373533,9,9,0.00284089868078163,0.05330008143316134
YBL042C,0.77848704070231,0.5927322528912129,0.7756271899057203,0.5404040691195902,0.6802908821165377,0.3903120724250163,0.029699765623907685,0.0402710971433136,0.02989087071540441,0.04278007484170972,0.03568050263217957,0.04927280090418835,8,9,0.004051912357069521,0.06365463342970032
YDL230W,0.8295879245666365,0.911545136997339,0.8018387805550435,0.7451939636087819,0.8817979512458939,0.7220572432892224,0.03468704104597296,0.024990671654835244,0.037404719685622936,0.04241523988129322,0.028888804734647312,0.04429908456754456,6,9,0.007184346673953758,0.08476052544642322
YCL027W,0.8558234374887286,0.7781062790783773,0.8528592056122325,0.8070953915294967,0.8086864342365911,-0.3467045435243923,0.02444627369864667,0.030327585993290752,0.024696299571547477,0.028277215259510158,0.028160361105735672,0.07471391587547208,7,9,0.00421777890791911,0.06494442938327435
YGL213C,0.6935927342098085,0.6999421577519318,0.7007474494039525,0.5180610045369438,0.6310238255786229,0.5541705069444645,0.023949670969596215,0.023700227371366824,0.02366840281089943,0.030036273872775986,0.026281441587439173,0.028889127065493674,8,10,0.0019048166606038094,0.04364420534966595
YML057W,0.6556405648702025,0.18231680261517313,0.6104028959997461,0.2294549924938859,0.6222020618746964,0.49899306659705855,0.03536568952277252,0.054496507827806934,0.037616986091523495,0.05290237162627739,0.03704298094565375,0.042657755883408414,8,9,0.0036957740435593863,0.060792878230590354
YER030W,0.5593706231271616,0.36799733931031164,0.5665781510712347,0.2773344261852937,0.25207442510690725,0.1558359611952378,0.08643982454166886,0.10352294204689852,0.08572994650753653,0.1106995449676847,0.1126176198767278,0.11964390414016612,5,9,0.017254701196605684,0.13135715129602074
YML004C,0.7963104267006771,0.49153246625851144,0.7849532725862046,0.6138347888079101,0.7541655917120355,0.725592826929178,0.132031872105831,0.2086056159428661,0.13566280768173625,0.181794590156417,0.1450493264839087,0.15324704605896858,7,8,0.08708470841669622,0.29510118335360197
YBR168W,0.05114077513305504,-0.07470923053976963,0.15720846400965438,0.03071442907366928,0.16003690636197476,-0.06163886473216018,0.14036172416267992,0.14938028776519457,0.13228417249571503,0.14186448182938977,0.13206201043643068,0.14846914470825393,6,7,0.021127530744081795,0.14535312430106825
YOR059C,0.6384706183544713,0.6745987137685223,0.6152628024038085,0.5847451448789556,0.6348366249800856,0.4088601601224845,0.03982866811820143,0.03778623464928679,0.04108715526095304,0.04268559544211001,0.04002834098794496,0.050929463275605484,6,9,0.0044647907214503514,0.06681908949881277
YBR297W,0.8991229325789288,0.90397765181686,0.8781554565117025,0.6719643292484112,0.7839751356629209,0.7615783689480615,0.02222435096326986,0.02168298271721798,0.024425074952239972,0.04007683332195598,0.03252256071021813,0.03416690891285114,7,10,0.004982173678304381,0.07058451443698101
YPL258C,0.7710336042252536,0.792480569752914,0.7370799231518929,0.7471611497715087,0.7769446065274653,0.6312398220429896,0.028333167945577116,0.02697358337061328,0.03036135412207293,0.029773587379769886,0.02796505169369279,0.035956819497384426,7,10,0.003567563088509095,0.05972908076062359
YBR246W,0.8004260179580049,0.7536326643259618,0.6685798066174565,0.5330416678824679,0.6898768697897981,0.5162421561825539,0.02174308786869363,0.024157991437539016,0.028019394294862762,0.03325893390855481,0.027104184128752925,0.03385191716573288,7,10,0.0024104140882472177,0.049095968146551684
YDR386W,0.8208296253929379,0.8282264969804966,0.8142636165054133,0.7407966070438458,0.8014886555848417,0.6469116086060474,0.025954021309336446,0.025412631691837814,0.026425307429769156,0.03121705266579939,0.02731896371616626,0.03643453873594337,7,10,0.003825570853260456,0.06185119928716384
YOR370C,0.7414224605402617,0.7626723192076845,0.7446563063501217,0.5886504902584686,0.7590282296355711,0.6330517988146478,0.03238525963523186,0.031026028103201878,0.032182112751887565,0.04084674704945888,0.031263317995653836,0.03857930196397791,7,8,0.00412721511822335,0.06424340525083762
YDR314C,0.8443837293890601,0.8299726819271283,0.845305253330844,0.736707004032779,0.8205673414868566,-0.40012159908421285,0.024889158928576693,0.026016092712182033,0.02481535555301902,0.032374448019062176,0.026725969300997805,0.0746561512529858,6,10,0.004050592707994573,0.06364426689022801
YJR092W,0.8131414024758536,0.826570115486625,0.800026765992788,0.7009820905625901,0.7832615742815572,0.6263850140283471,0.024933844045919973,0.0240211980414237,0.025793996192191224,0.03154142401457029,0.026853484868950533,0.03525695815516622,8,9,0.0033854665763997484,0.058184762407349815
YBR029C,0.7082788310342893,0.6321698162585335,0.7345179146553158,0.38837562492665145,0.6812152159744236,0.48577691427003367,0.03038146010683522,0.03411523374948722,0.028982929433783097,0.04399132690811298,0.03175948571102769,0.040336708286243673,7,8,0.0032196041344233687,0.056741555622166095
YDL142C,0.7468823933889317,0.7032270156729983,0.7359550859972246,0.6306974747304666,0.7024681026419463,0.5798944537075743,0.026623625232487548,0.028828244424375565,0.027192235758034963,0.03215860137096281,0.028865080933394283,0.034299297192429086,7,10,0.002849477061351384,0.053380493266280186
YHR057C,0.7547417942434482,0.7975510693077452,0.754476409516613,0.7419910143477074,0.8144930288884824,0.7492633162866793,0.049742797858372545,0.04519352111763994,0.049769702992169006,0.05101945927472819,0.04326119911238623,0.0502952967091872,6,9,0.010265734061315777,0.10131995884975367
YJR025C,-0.4083558904866522,-0.9980970111220306,-0.4468064599287189,-0.4759701317157399,-0.8865547549482709,-0.7994761860073958,0.07078374569037979,0.08431126751605829,0.07174349885672333,0.07246296793338806,0.08192416821648646,0.08001112652962221,7,8,0.003619993615632435,0.06016638277005221
YPL221W,0.7525241700100882,0.7230764876200688,0.7535826004147816,0.7581673864865119,0.693328458323357,0.6644632749060209,0.054297223804203015,0.05743692034011305,0.054180987377063936,0.05367458123607813,0.06044327230578275,0.06322389691418616,7,9,0.012122036800339192,0.1101001217090117
YBR156C,0.9069736213585368,0.9069457792365981,0.8749098393313801,0.7620338043918089,0.8925340313440948,0.8141808790036449,0.020536781565445788,0.02053985459058313,0.023814468957761365,0.03284633819336734,0.02207317493534904,0.029025153625348105,6,10,0.004613300990557863,0.06792128525401933
YKL011C,0.8117093379762798,0.8124432832723213,0.8025864613211122,0.6641986557350406,0.7479185359800673,0.5666486942946392,0.023329747094067804,0.023284233746739012,0.023888237397406864,0.031155652759134577,0.026993928664891326,0.03539286294792009,7,10,0.0029413345014782767,0.054234071407909965
YDR354W,0.5361874564740594,0.355821698047018,0.4756865323261448,0.1941543996183358,0.5335011102074945,0.31833288241210633,0.029673622065077804,0.034970541914680416,0.03154967013218395,0.03911336995425697,0.029759431014287917,0.03597373148303902,8,9,0.0019317537780022982,0.04395172099022174
YNL299W,0.8187614750077341,0.8170603778701901,0.7767448580684584,0.7647475702014263,0.7358578264069899,0.592923257801605,0.02438265879426436,0.024496818847130612,0.0270617910765427,0.027779399957758955,0.029435720830356796,0.03654213745421581,8,9,0.0033378340557219553,0.05777399117009275
YGL173C,0.9149336882759899,0.8347668977490985,0.861814063329085,0.6243305571343417,0.9289790953750136,0.8201685531462289,0.03444153553918969,0.04800121524882314,0.04389707951789812,0.0723780102229612,0.0314700044309291,0.05007679475579214,5,9,0.014189286122559675,0.11911878996430275
YMR308C,0.9544437575599953,0.9141336946540124,0.869629222394529,0.4852144625656428,0.9450348112597168,0.8244977397462605,0.03804897560885538,0.05223726245817164,0.06436638950259202,0.12790342954451023,0.04179389841878609,0.07468104357179586,6,7,0.03233636362896535,0.17982314542061972
YBR193C,0.7869168298391241,0.7157017432687827,0.7612364618017684,0.6198630766614581,0.7589253436161632,-0.5800295199608458,0.026062429088947903,0.030104222439628247,0.027588260554314716,0.03481050660245899,0.027721459665007685,0.07096969135401236,6,10,0.0032436483831443787,0.05695303664550626
YHR023W,0.7374709385241143,0.5543276860358168,0.7595565122826429,0.3799185705579168,0.6554680673892628,0.17987933761589958,0.027145860674295617,0.03536899752251839,0.02597894031902923,0.04171951829283313,0.03109779976741881,0.047979288087155285,7,8,0.0028561629644555356,0.05344308153966738
YMR318C,0.5793046391631502,0.3807651901597815,0.5364081765769055,-0.8004986734669299,0.19034886517831673,0.43604621974223334,0.08615222098573626,0.10452262242545325,0.09043790643987587,0.17822926633140637,0.11951752221259292,0.09974804041040465,8,7,0.017952228642907613,0.13398592703305678
YNR003C,0.7419114716463995,0.6995486575593408,0.7459445020116607,0.59223607104167,0.6538961890107446,0.42737066926624323,0.026519090727066718,0.028612865468860698,0.02631107408408318,0.03333332840725211,0.0307098340211064,0.039501271306929375,7,9,0.002772692418430358,0.052656361614057214
YKR016W,0.2928226649020761,-0.3080532564933629,0.24581239489522744,0.18511371806434418,0.2972400936598131,0.06510814687346567,0.04353316664878517,0.05920642058528791,0.044956841121249806,0.0467309485172906,0.043396987288101666,0.05005376846874282,8,8,0.002726875584471842,0.05221949429544336
YKR053C,0.7937917959838032,0.7837285658538113,0.7606387998132291,0.7459818848147114,0.6846360967964891,0.6892511113951971,0.02506128807627256,0.02566551592952283,0.027000841267044617,0.027815236918615358,0.030992485728531048,0.03076487896609706,7,10,0.0030992312005277056,0.055670739177127025
YPR004C,0.35406264761685613,0.24421667349554743,0.2663042871069675,0.12649748964180985,0.11676632169116785,-0.10854330564144288,0.060508539450252495,0.06545157834315372,0.06448808213489829,0.07036449081482074,0.07075534955936988,0.07926798205577887,7,10,0.00576761256153197,0.07594479943703829
YPR119W,0.8208169886377725,0.6181127874836498,0.826391819901273,0.49695950186627735,0.7984157603967224,0.5668584179478926,0.02521563972635711,0.036811976267806856,0.02482027948358884,0.042249643648175586,0.026745447118176762,0.03920455371807824,7,9,0.003610740592114664,0.06008943827424803
YPR131C,0.7435738317240972,0.7236548718517744,0.6981241697965881,0.42041286151154345,0.7091231955035991,0.1553867373819805,0.02568743663278428,0.026666468366612253,0.02787107806283898,0.038618817019647485,0.027358617129043847,0.04661960020280758,7,10,0.00261837792466696,0.05117008818310713
YML058W,0.7598998361669039,0.6912287330967712,0.7690034900421374,0.7645286023628993,0.7102455941177572,0.3945477608561283,0.546335278523778,0.6195572690845923,0.5358777510860149,0.5410433926634572,0.600175193450836,0.8675668752531877,7,9,1.2649669295383772,1.1247074862106934
YDR014W-A,0.7551734656791838,0.7649094686193757,0.3617855920715827,0.21347336166415443,0.7824346478239677,0.5353799609566667,0.21278626925907743,0.20851241896918157,0.34355609675678767,0.38139155797912927,0.20058997526276895,0.2931320642043707,7,9,0.18818363510631417,0.43380137748319125
YOR002W,0.906669584164923,0.8243680285925465,0.8552777946514064,0.7164687203040822,0.9098641754679073,0.822397348324514,0.032092249547347206,0.04402408600644606,0.03996282177021489,0.05593569637061181,0.031538227244855235,0.044270383383857755,6,8,0.01122872015141116,0.10596565552768104
YAL061W,0.41344435352117437,0.36778016146388093,0.3976607367658992,0.34031169029839026,0.5104461636513089,0.37346906126957313,0.13051984508816408,0.13550521183627742,0.13226426607874203,0.13841760603306466,0.11924005531632687,0.13489417631215017,7,9,0.029552689942056617,0.17190895829495512
YBR198C,0.804494642041849,0.814616190662939,0.707861529546493,0.5970484924780912,0.7819985329736077,0.28782973361728803,0.01997514917633926,0.019451209000737074,0.024417718063106626,0.028677222886326938,0.021093099796944,0.03812436494217344,7,10,0.0020767036994633753,0.04557086458981632
YOR069W,0.7850991217707861,0.740560857048424,0.7587044921299528,0.5562489541080483,0.7826462626712813,0.5245459864891437,0.026282818204796263,0.028878231026324322,0.027850144597551623,0.03776787332436018,0.026432387472774314,0.03909372870899117,7,10,0.003270836306287017,0.0571912257805952
YLR364W,0.6923778102549143,0.8659967180170229,0.6311263811337755,0.7005465463013809,0.6811404109693893,0.7827502377225307,0.13951106204322772,0.0920783509415327,0.1527701881223704,0.1376462798824402,0.14203636726350666,0.11724098814502143,6,7,0.06438026623344364,0.253732666863066
YBL060W,0.7997221474493523,0.8268007626307669,0.8095170932811075,0.7063637500549513,0.786867638157627,0.6349488435344164,0.02417312324502433,0.02247963684142143,0.023574598666875512,0.029269893196831154,0.024936816071997273,0.03263571767857657,7,10,0.0029688328330814136,0.05448699691744273
YBR011C,0.7280096806006502,0.7977154451507219,0.6744143001631968,0.5012069674552163,0.7203895657506154,0.6113481180850344,0.4277241168201648,0.3688657881101114,0.4679717917861748,0.5792248741815924,0.43367431552976937,0.5112901218339019,8,7,0.6844270529708293,0.8273010654960075
YML038C,0.768690288654839,0.5516925753609643,0.729003137814114,0.3791603991870568,0.7032945348592126,0.4200564274380829,0.025367761950578393,0.035316136445691676,0.027457902052253194,0.041559941332874085,0.028730818145870432,0.040167804082325786,7,11,0.0028308938083189445,0.05320614446019317
YDL209C,0.80529197779152,0.8253098560102099,0.7428376796673912,0.7020606615675031,0.7575427489110352,0.6177531029050661,0.028499372101128132,0.026994641886316496,0.03275269469112603,0.03525391017322527,0.03180247775587568,0.03993147507511192,7,9,0.004244630359306329,0.06515082777145911
YDR275W,0.8904055444703979,0.8714154709838322,0.8006890670596059,0.8006613873653227,0.8561838827250083,0.7596117293428382,0.12386204133199286,0.13416471138404001,0.16703577734048494,0.1670473756473859,0.14188867112330253,0.1834427608936657,6,8,0.14244297018620214,0.3774161763705977
YOL125W,0.8351607311020331,0.8411553610710307,0.8175017771609119,0.7559184739995934,0.7832491512656359,0.6335868260983979,0.02259031309333843,0.02217574358076946,0.02376956479349807,0.027489026833486592,0.02590432699708265,0.033680416246056465,6,10,0.003150191522810498,0.05612656699648125
YGR165W,0.83161325723397,0.6443743987180274,0.8104545659559401,0.49653989593134784,0.7902353345428729,0.480433448526024,0.020514055206064037,0.029812203760030454,0.021764777685460823,0.035471544792021026,0.02289621733014527,0.03603447209774478,7,9,0.0025430112509558273,0.05042827828665011
YCL031C,0.6426574100023347,0.5969642580354855,0.6539672990697465,0.5271800062295512,0.4354726804087956,0.10590727286991986,0.028013069177425024,0.029750213330987055,0.027566198216310057,0.03222301843795575,0.035209575192689024,0.04431079933197367,8,9,0.002234548290478027,0.047271008985191196
YGL157W,0.8339500307635792,0.8929326001295907,0.841851055722129,0.8414252938482499,0.8785445216149396,0.8222986731831197,0.047085557576572463,0.03780915277696985,0.04595168767652807,0.04601350069328236,0.04026955888311167,0.048709497928297416,7,8,0.013585942544941158,0.11655875147298532
YLR178C,0.6450804461383759,0.3467263750200291,0.6563231361463036,0.4187748247990928,0.6767145482207485,0.6256906804035611,0.23029943063578762,0.3124463553609498,0.22662251197075828,0.29471355375896485,0.21979660574182375,0.23650657616542278,8,7,0.15205788289244254,0.38994599996979395
YDR304C,0.5394322502918418,0.6248143899168996,0.50895301536527,0.3190733420315315,0.5482708239859508,0.20703692706345378,0.07538103302130414,0.06803594308651054,0.0778353435988559,0.09165696892544652,0.07465422535068451,0.09891036496303224,9,8,0.012554047953101027,0.11204484795429474
YDR265W,0.7961752028656853,0.7953713309870905,0.7438603432022666,0.625722434769387,0.7697082037042269,0.6410375326218207,0.024213321470326517,0.02426102237485259,0.027143401471257104,0.032811248532068064,0.02573742489536938,0.03213293381491116,6,10,0.0029268795831294396,0.05410064309349233
YGL167C,0.9080095478354887,0.8608966054964332,0.8211268769014692,0.7001013917364658,0.9190173565776553,0.7597366082374541,0.03476022311274438,0.04274448044292313,0.04847119461928008,0.0627622354437991,0.03261423175809507,0.056176539169421516,6,9,0.013365201015900692,0.11560796259730854
YDR221W,0.7031064423967637,0.6183131679137199,0.6486505573710248,0.38223223731470934,0.6362091829080014,0.48806953685765,0.025473904288549308,0.02888342658794923,0.027711801551326683,0.036745803356574076,0.028198174383498396,0.03345034587001259,6,9,0.00222404407465824,0.04715977178335621
YFR021W,0.8839279642711939,0.9108638563045629,0.8783725393247551,0.8235231155541424,0.8904781445540467,0.8120820704121798,0.02541899085497014,0.02227519039472931,0.026020181646073833,0.03134284523428386,0.024691353690267134,0.032342874356056164,6,9,0.0056642465169014266,0.07526118864927278
YLR328W,0.7931281507512864,0.7280350972364011,0.7019974109035194,0.5714554156549969,0.7481086022097856,0.5705084860531449,0.02392537533730227,0.02743244342108539,0.028715612222841268,0.03443547411992284,0.026400656681236312,0.034473498141094704,7,9,0.00281558900440893,0.053062124009588325
YKR069W,0.8351289706743685,0.8692061882150577,0.719364594098601,0.6262980236078766,0.755059527319024,0.8554406191650354,0.14956639827275126,0.1332157147333773,0.1951340650509387,0.22517727447175512,0.18230229525037323,0.14005060863222293,5,7,0.1380628580507376,0.37156810688047165
YMR271C,-1.1181775435521848,-2.7238663139970725,-0.6771184460841602,-6.038838071174782,-3.3510092435121877,-9.048151131307767,0.0999796824385582,0.1325646147452892,0.08896361891499288,0.18225567515454663,0.14329319830373416,0.2177577660656643,6,8,0.004801912967834501,0.06929583658369745
YKR095W,0.8635382095476345,0.866295116961018,0.8480976633102275,0.6966677645689339,0.7868238649373924,0.708707782810448,0.022629575602363818,0.022399819092468683,0.02387553455805488,0.03373884099260971,0.028283957023760253,0.033062471669812604,7,8,0.003818518431055484,0.06179416178778934
YPL155C,0.807771716490155,0.7869983617905909,0.7659778944976787,0.7194983439714884,0.7435150610694974,0.6142827795801731,0.02525278912307002,0.02658227704327796,0.027863081760351915,0.03050481692624665,0.029169678475745583,0.035771341084914095,7,10,0.0033756277945446453,0.05810015313701544
YPR093C,0.863300737029316,0.8935904079118853,0.811233786450358,0.7714217429183594,0.7821896142857448,0.7388942653954469,0.024085939448084997,0.021250585136035893,0.028303662431061957,0.031145690392755845,0.030403234956116753,0.03328807711030706,6,10,0.004318313274407227,0.0657138742915621
YJR048W,0.9579669512064465,0.8394359348768557,0.9497495717548966,0.547017929915582,0.9251030912407208,0.47081102928538876,0.2799900137443665,0.5472317329740758,0.3061378159498838,0.9191525617792715,0.3737481421799549,0.9934648090560454,6,10,1.8977863984128533,1.3776016835111857
YNL125C,0.5909288108544717,0.3454267488919083,0.565098469660924,0.14890362133849944,0.520149196957205,0.40872921080342417,0.07237544330359601,0.09155264951735737,0.07462550071486856,0.10439535164818484,0.07838715514671214,0.08701317226454586,8,8,0.013029769058618476,0.11414801381810581
YBL059C-A,0.6685487720754371,0.4666761465595921,0.5424176936339469,0.5284102608378208,0.7107060520387571,0.6022289391807482,0.06850615112675724,0.08689909555337912,0.0804923049035068,0.08171502647010752,0.06400139295846914,0.07504751977273649,7,9,0.014407633160672681,0.12003180062247122
YMR280C,0.8818189479320031,0.8855051163985702,0.8696589372359506,0.4410947080740836,0.858865295098071,0.802546821229133,0.022130516582617867,0.02178264760613963,0.023241184297835955,0.04812677235888902,0.024184356461652075,0.028605509701529096,5,10,0.004216852296186543,0.06493729510987152
YOR231W,0.7320139537165369,0.7262755361697255,0.7275769176988129,0.7008488895764848,0.7370543024255491,-0.28758700435556994,0.028924304889960135,0.029232344417917888,0.029162771247328086,0.030559915544047304,0.02865100593414015,0.06340085759147392,6,10,0.0031766313528851565,0.05636161240494417
YPR194C,0.5038872217837063,0.39810395986670577,0.5372646019906104,0.1878476853378407,0.5195043201416848,0.1485570539986757,0.0844568378676469,0.09302621554710556,0.08156633938350412,0.10805959952238603,0.08311690326990256,0.11064260347368758,9,8,0.01462993372858597,0.12095426296160863
YBR217W,0.8485647776778007,0.8767364899502192,0.8477546245894055,0.8136847127072395,0.7676768569030574,0.7825552698414271,0.02268289144000566,0.020464551437627182,0.022743485342284507,0.025159917329784415,0.02809514008265591,0.02718062306834447,6,10,0.0034571885576325945,0.058797861845755875
YJL071W,0.8072994737663759,0.7601318424345207,0.7447272627129569,0.6454052133608565,0.7402375681628066,0.6535368304139813,0.02401002521139664,0.0267878257594163,0.027634612771229274,0.03256996852348565,0.027876570024580542,0.03219435308980457,7,10,0.003044075848268065,0.05517314426664539
YNL176C,0.5942385368185812,0.35925369240092775,0.5725661637470568,0.3819442523994715,0.6385122818081315,0.4090574739931848,0.03583571681590165,0.04503226103802012,0.036780289757268526,0.044227716977830345,0.033824195067024616,0.04324673440949429,7,9,0.0032204349556974867,0.056748876250525764
YBR106W,0.7757235715442208,0.6458091309911371,0.7814902748974626,0.6144674676258914,0.7710049192607655,0.6324437081269834,0.14375454911424268,0.18065436585478506,0.1418943707562397,0.18847784025106665,0.14525893562698697,0.1840313075590057,6,9,0.09375894245133673,0.3062008204615669
YDR452W,0.504792132995755,0.28558907673381195,0.5051205530127854,0.39925150145851007,0.5182835422216341,0.3361763183851928,0.07439653434391995,0.08935790547068566,0.07437186049979445,0.08194175935329798,0.07337610920859705,0.08613612060762658,8,8,0.011372894555226176,0.10664377410438068
YOR255W,0.001008546593903037,0.22059724120574875,-0.0023428454786074138,0.3297787051296691,0.08474337264867915,0.20502158835896378,0.38063982662341894,0.3362128513662157,0.38127777261613804,0.311775835520823,0.36433826145917514,0.339555686605157,6,7,0.1475773878207812,0.3841580245430013
YDL224C,0.9435130829095386,0.8735468881390551,0.9304813674385946,0.6080150411211815,0.9164855885482004,0.8456492462776483,0.023955544730812076,0.03584238290629679,0.026575578369125722,0.06310544242027392,0.02912814493690037,0.039599207252793305,6,8,0.010337543899376684,0.10167371292215448
YJR102C,0.7973922327773556,0.7576476513084316,0.7705226161415281,0.7248413082181447,0.7255179015338333,0.7019123066053501,0.024340145786819315,0.026620655566937743,0.025903895231118954,0.028365258635737165,0.028330363214959412,0.029523453191252134,7,9,0.00297538656445555,0.05454710408862738
YMR157C,0.6442650992386845,0.5625211632591081,0.6369843835404082,0.5818786815657339,0.5809398034598061,0.5381243685035046,0.028043344377543553,0.031098904581880277,0.028328868054616402,0.030403089858728534,0.030437205303243613,0.031954284112374554,7,10,0.002249501426595949,0.04742890918623313
YDR374W-A,0.613559090379297,0.6204692913345418,0.37412260676612974,-0.18509995658172995,0.528334324866017,0.49809722824823366,0.10761273268739588,0.10664624601212912,0.13695148461845033,0.18845150196597996,0.11888833587791516,0.12263993426794476,7,9,0.030492803980897473,0.17462188860763553
YBL092W,0.9710931984636492,0.5543180256726756,0.9427488694734205,0.5542909463538412,0.9596722955657911,0.5905879879693192,0.5206474540499573,2.044354767297756,0.7327161468441652,2.0444168731230574,0.614958033654769,1.9594041293212956,6,8,9.542025992117965,3.0890169944689467
YKL214C,0.7626123857080012,0.7846457974482017,0.780238825125186,0.7142655474668678,0.7600639662259954,0.47080929847958897,0.02577629398050902,0.024550939944936533,0.024800870944795585,0.028279566816671476,0.02591428233599157,0.038485536983755786,6,9,0.0028479740941665713,0.05336641354041483
YKR071C,0.6886565913492033,0.643836297568543,0.6409785206463101,0.5516966648134339,0.737979208933863,0.6044595910156143,0.14112584358269384,0.15094250101220957,0.15154685536304183,0.1693451246008723,0.1294656600333053,0.15906775149858124,8,9,0.06509184235129799,0.2551310297696029
YLL011W,0.7297368836614551,0.5646628404524023,0.6812028085944934,0.5222949737289222,0.5492955975333014,0.3211377515528564,0.027266317606322858,0.0346055669476456,0.029613541117510623,0.03625041681194965,0.03521105188302617,0.04321394632840668,9,9,0.0027991059413933813,0.05290657748705147
YOL015W,0.10424821561854536,-0.12264196410338757,0.15465118351999596,-0.03952556186888123,0.2706511636123199,-0.10280160822889273,0.15557175042371987,0.17416365620731672,0.15113145786565657,0.16759246308315545,0.1403797757929627,0.17261780610638527,7,7,0.027493303884274976,0.1658110487400492
YMR168C,0.7582427921535351,0.7625968801662685,0.7090012056568646,0.4559985155854347,0.7288845640860628,0.6057764630856448,0.026941069176877178,0.026697360285978484,0.029557704721677583,0.040413378078957465,0.0285300303616411,0.034403005626883885,8,10,0.003054944753799155,0.05527155465335813
YGR091W,0.8207223980966176,0.8637032467211653,0.8205857564970878,0.804827788454982,0.7995302586150432,0.7867353059503976,0.027416540836292105,0.023905200845119153,0.02742698700022822,0.028606098727634848,0.028991725005368833,0.02990261185152177,6,10,0.004266310116801345,0.06531699715082855
YKL009W,0.7904049357521935,0.4905361141907961,0.7712960853261923,0.5069803153607297,0.6949818945160389,0.6295498951454424,0.07722322049947876,0.12039656202646677,0.0806666799844865,0.11843757687695806,0.09315800799382547,0.10266496059273321,6,9,0.028951289053852487,0.1701507832889772
YPR010C,0.8645995127242401,0.4759251024677368,0.9058806419538254,0.5688953283474236,0.6385488722597772,0.6244305559916051,0.06718637490296672,0.13218061689134858,0.05601580396301652,0.11988434088715173,0.10977308951640521,0.11189642746786364,7,7,0.0339230840662898,0.18418220344617936
YJR065C,0.5638905968500096,0.4548000863200221,0.5634442718709567,0.08529185890029678,0.5839923745551217,0.7426843154557559,0.05283120812669947,0.05907050802031262,0.0528582355855408,0.07651279886806606,0.051599258699183505,0.04058129915949371,9,8,0.006512365565944678,0.08069922902943173
YHR194W,0.7023525400285204,0.6789217789903286,0.6120470205017303,0.5962157804210185,0.6809429895948714,0.5650164766489962,0.032273747906201675,0.03351997885390858,0.03684578874762508,0.03759005689425419,0.03341430694364812,0.03901527885689201,7,9,0.0035608178785255518,0.05967258900471432
YPR023C,0.5008665120911507,0.47312284202751376,0.5879373921398698,0.5078142536479524,0.5609128269402737,0.4600112613525944,0.057881478847886754,0.059468358342724334,0.052591174241710434,0.057477223455315245,0.05428834966215451,0.06020375999546643,7,8,0.006829920783841775,0.08264333478170986
YGR260W,0.77816390903019,0.6783025056303977,0.8056139324197567,0.6467491724655464,0.7629261146118554,0.6985692191193669,0.0870021689668936,0.1047702106169652,0.08144164644086183,0.10978817648486733,0.08994061160959296,0.10141630353032643,6,9,0.034720110087116875,0.1863333305855849
YLR057W,0.8020369994692098,0.8192732787766235,0.7974594557604845,0.7468075102146574,0.7303849554600881,0.6215948051683003,0.02316298744311762,0.02213164741021838,0.023429258504674057,0.026195576917932846,0.027031778424879412,0.032024407454512155,8,9,0.0027577713378643003,0.05251448693326728
